ESTADO,DISTRITO,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
2,6,MORENA,HECTOR IRENEO MARES COSSIO,FELIPE IGNACIO LAMEIRO MEZA
2,6,PES,RODOLFO OLIMPO HERNANDEZ BOJORQUEZ,OCTAVIO JAVIER CORONA FLORES
2,6,RSP,NUBIA PALOMARES ROMO,ROSANGELA JIMENEZ NIETO
2,6,FXM,MARIA DE JESUS RIVERA RAMIREZ,PAOLA WENDOLIN HERRERA LOPEZ
2,6,PAN-PRI-PRD,JACQUELINE NAVA MOUETT,CLAUDIA YANET BUCIO HERRERA
2,6,PAN-PRI,JACQUELINE NAVA MOUETT,CLAUDIA YANET BUCIO HERRERA
2,6,PAN-PRD,JACQUELINE NAVA MOUETT,CLAUDIA YANET BUCIO HERRERA
2,6,PRI-PRD,JACQUELINE NAVA MOUETT,CLAUDIA YANET BUCIO HERRERA
2,6,PAN,,
2,6,PRI,,
2,6,PRD,,
2,6,PVEM,,
2,6,PT,,
2,6,MC,,
2,6,MORENA,,
2,6,PES,,
2,6,RSP,,
2,6,FXM,,
2,7,PAN,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PRI,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PVEM,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PT,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,MC,FELIPE DE JESUS MAYORAL MAYORAL,FERNANDO PARRA VALLADOLID
2,7,MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PES,MARIA GUADALUPE BARRAZA CHIQUETE,BRENDA ARACELI CASTRO ANGULO
2,7,RSP,ALEJANDRA NICOLE ROMERO CORRAL,ALBA CELESTE RUIZ RODRIGUEZ
2,7,FXM,JANNET YOLANDA DE JESUS PERALTA GONZALEZ,CATALINA CERVANTES HERNANDEZ
2,7,PAN-PRI-PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PAN-PRI,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PAN-PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PRI-PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PVEM-PT-MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PVEM-PT,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PVEM-MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PT-MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PAN,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PRI,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PVEM,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PT,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,MC,FELIPE DE JESUS MAYORAL MAYORAL,FERNANDO PARRA VALLADOLID
2,7,MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PES,MARIA GUADALUPE BARRAZA CHIQUETE,BRENDA ARACELI CASTRO ANGULO
2,7,RSP,ALEJANDRA NICOLE ROMERO CORRAL,ALBA CELESTE RUIZ RODRIGUEZ
2,7,FXM,JANNET YOLANDA DE JESUS PERALTA GONZALEZ,CATALINA CERVANTES HERNANDEZ
2,7,PAN-PRI-PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PAN-PRI,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PAN-PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PRI-PRD,CELESTINO SALCEDO FLORES,HECTOR BOJORQUEZ QUINTERO
2,7,PVEM-PT-MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PVEM-PT,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PVEM-MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PT-MORENA,JUAN ISAIAS BERTIN SANDOVAL,LUIS MIGUEL BUENROSTRO MARTIN
2,7,PAN,,
2,7,PRI,,
2,7,PRD,,
2,7,PVEM,,
2,7,PT,,
2,7,MC,,
2,7,MORENA,,
2,7,PES,,
2,7,RSP,,
2,7,FXM,,
2,8,PAN,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PRI,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PVEM,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PT,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,MC,SIN CANDIDATURA,MONICA LORENA GARCIA MARTINEZ
2,8,MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PES,RICARDO CANO CASTRO,ALEJANDRO ANDONAEGUI GALLEGOS
2,8,RSP,JESUS ISMAEL MARTINEZ PEREZ,OSCAR TENIS BADILLO
2,8,FXM,JESUS ADRIANA BAEZ GERARDO,YOALI ITZEL NUÑEZ MARTINEZ
2,8,PAN-PRI-PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PAN-PRI,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PAN-PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PRI-PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PVEM-PT-MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PVEM-PT,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PVEM-MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PT-MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PAN,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PRI,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PVEM,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PT,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,MC,SIN CANDIDATURA,MONICA LORENA GARCIA MARTINEZ
2,8,MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PES,RICARDO CANO CASTRO,ALEJANDRO ANDONAEGUI GALLEGOS
2,8,RSP,JESUS ISMAEL MARTINEZ PEREZ,OSCAR TENIS BADILLO
2,8,FXM,JESUS ADRIANA BAEZ GERARDO,YOALI ITZEL NUÑEZ MARTINEZ
2,8,PAN-PRI-PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PAN-PRI,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PAN-PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PRI-PRD,IGNACIO ANAYA BARRIGUETE,MANUEL MAURICIO MARTINEZ FLORES
2,8,PVEM-PT-MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PVEM-PT,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PVEM-MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PT-MORENA,FAUSTO GALLARDO GARCIA,DAVID EMILIANO HERNANDEZ VILLELA
2,8,PAN,,
2,8,PRI,,
2,8,PRD,,
2,8,PVEM,,
2,8,PT,,
2,8,MC,,
2,8,MORENA,,
2,8,PES,,
2,8,RSP,,
2,8,FXM,,
3,1,PAN,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PRI,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PVEM,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PT,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,MC,RAMIRO RUIZ FLORES,ERNESTO MANUEL ALTAMIRANO SOLANO
3,1,MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PES,OSCAR HIGUERA MURILLO,ADRIAN GREGORIO DIAZ RAMOS
3,1,RSP,JUAN CARLOS JIMENEZ FUENTES,JUAN CARLOS MEDINA RAMOS
3,1,FXM,SIN CANDIDATURA,SIN CANDIDATURA
3,1,PAN-PRI-PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PAN-PRI,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PAN-PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PRI-PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PVEM-PT-MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PVEM-PT,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PVEM-MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PT-MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PAN,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PRI,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PVEM,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PT,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,MC,RAMIRO RUIZ FLORES,ERNESTO MANUEL ALTAMIRANO SOLANO
3,1,MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PES,OSCAR HIGUERA MURILLO,ADRIAN GREGORIO DIAZ RAMOS
3,1,RSP,JUAN CARLOS JIMENEZ FUENTES,JUAN CARLOS MEDINA RAMOS
3,1,FXM,SIN CANDIDATURA,SIN CANDIDATURA
3,1,PAN-PRI-PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PAN-PRI,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PAN-PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PRI-PRD,MARCO ANTONIO ALMENDARIZ PUPPO,ALEJANDRO ALONSO SOLIS LOPEZ
3,1,PVEM-PT-MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PVEM-PT,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PVEM-MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PT-MORENA,MA MERCEDES MACIEL ORTIZ,MARIA DEL PILAR COSIO LUCERO
3,1,PAN,,
3,1,PRI,,
3,1,PRD,,
3,1,PVEM,,
3,1,PT,,
3,1,MC,,
3,1,MORENA,,
3,1,PES,,
3,1,RSP,,
3,1,FXM,,
3,2,PAN,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PRI,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PVEM,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PT,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,MC,NORMA IGNACIA RIVERA GONZALEZ,SASHA DENISSE ANGULO MARTINEZ
3,2,MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PES,LORENIA LINETH MONTAÑO RUIZ,ESTHER GUERRERO RIOS
3,2,RSP,SUHEIDI YADIRA DIAZ PANTALEON,LIDIA YAZMIN OREGON VILLANUEVA
3,2,FXM,GUADALUPE MUNGUIA AVILES,MARIA ELENA GONZALEZ ROMERO
3,2,PAN-PRI-PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PAN-PRI,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PAN-PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PRI-PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PVEM-PT-MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PVEM-PT,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PVEM-MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PT-MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PAN,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PRI,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PVEM,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PT,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,MC,NORMA IGNACIA RIVERA GONZALEZ,SASHA DENISSE ANGULO MARTINEZ
3,2,MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PES,LORENIA LINETH MONTAÑO RUIZ,ESTHER GUERRERO RIOS
3,2,RSP,SUHEIDI YADIRA DIAZ PANTALEON,LIDIA YAZMIN OREGON VILLANUEVA
3,2,FXM,GUADALUPE MUNGUIA AVILES,MARIA ELENA GONZALEZ ROMERO
3,2,PAN-PRI-PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PAN-PRI,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PAN-PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PRI-PRD,SUSANA DEL CARMEN ZATARAIN GARCIA,FRANCIS ALEJANDRA DORING MENDOZA
3,2,PVEM-PT-MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PVEM-PT,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PVEM-MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PT-MORENA,ALFREDO PORRAS DOMINGUEZ,JESUS ANDRES ACOSTA MOYRON
3,2,PAN,,
3,2,PRI,,
3,2,PRD,,
3,2,PVEM,,
3,2,PT,,
3,2,MC,,
3,2,MORENA,,
3,2,PES,,
3,2,RSP,,
3,2,FXM,,
4,1,PAN,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PRI,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PVEM,ELSA JOAQUINA CASTILLO GOMEZ,BRENDA ALICIA RUIZ HERNANDEZ
4,1,PT,ANTONIO GOMEZ SAUCEDO,JOSE SANTOS FELICIANO CHAN CHI
4,1,MC,CLAUDIA DE MONTSERRAT VALLADARES GUZMAN,ROSLYN ODELING CUEVAS URIBE
4,1,MORENA,JOSE LUIS FLORES PACHECO,GRISEL OKAIRI CUTZ GOMEZ
4,1,PES,ANGELICA MARIA REYES DOMINGUEZ,ROSA ALVA REYES DOMINGUEZ
4,1,RSP,MARCOS ALBERTO PINZON CHARLES,MARCO ANTONIO GONZALEZ DELGADO
4,1,FXM,LORENA DEL JESUS NOVELO RODRIGUEZ,MARIA JUDITH DEL CARMEN RUIZ ESPARZA PINTO
4,1,PAN-PRI-PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PAN-PRI,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PAN-PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PRI-PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PAN,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PRI,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PVEM,ELSA JOAQUINA CASTILLO GOMEZ,BRENDA ALICIA RUIZ HERNANDEZ
4,1,PT,ANTONIO GOMEZ SAUCEDO,JOSE SANTOS FELICIANO CHAN CHI
4,1,MC,CLAUDIA DE MONTSERRAT VALLADARES GUZMAN,ROSLYN ODELING CUEVAS URIBE
4,1,MORENA,JOSE LUIS FLORES PACHECO,GRISEL OKAIRI CUTZ GOMEZ
4,1,PES,ANGELICA MARIA REYES DOMINGUEZ,ROSA ALVA REYES DOMINGUEZ
4,1,RSP,MARCOS ALBERTO PINZON CHARLES,MARCO ANTONIO GONZALEZ DELGADO
4,1,FXM,LORENA DEL JESUS NOVELO RODRIGUEZ,MARIA JUDITH DEL CARMEN RUIZ ESPARZA PINTO
4,1,PAN-PRI-PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PAN-PRI,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PAN-PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PRI-PRD,ANA MARTHA ESCALANTE CASTILLO,PATRICIA IRENE CHABLE CEN
4,1,PAN,,
4,1,PRI,,
4,1,PRD,,
4,1,PVEM,,
4,1,PT,,
4,1,MC,,
4,1,MORENA,,
4,1,PES,,
4,1,RSP,,
4,1,FXM,,
4,2,PAN,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PRI,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PVEM,RUBISEL DEL ANGEL ESCOBEDO CASTILLO,MANUEL ANDRES HAU DZUL
4,2,PT,TEIDA GARCIA CORDOVA,YOLANDA RAMIREZ ADAN
4,2,MC,ANA CARMEN ONGAY REYES,TERESITA DE LA PARRA ISLA
4,2,MORENA,MARIA SIERRA DAMIAN,LAURA ERENDIRA PEREZ FLORES
4,2,PES,GUSTAVO DEL RIVERO LASTRA,ANGEL DAVID PEREZ MEDINA
4,2,RSP,ADAZA ELIZABETH RIVERA ALONZO,ANGELICA DEL CARMEN NOTARIO HERNANDEZ
4,2,FXM,ENRIQUE PASTOR CRUZ CARRANZA,GLADYS ROMERO EZAETA
4,2,PAN-PRI-PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PAN-PRI,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PAN-PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PRI-PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PAN,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PRI,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PVEM,RUBISEL DEL ANGEL ESCOBEDO CASTILLO,MANUEL ANDRES HAU DZUL
4,2,PT,TEIDA GARCIA CORDOVA,YOLANDA RAMIREZ ADAN
4,2,MC,ANA CARMEN ONGAY REYES,TERESITA DE LA PARRA ISLA
4,2,MORENA,MARIA SIERRA DAMIAN,LAURA ERENDIRA PEREZ FLORES
4,2,PES,GUSTAVO DEL RIVERO LASTRA,ANGEL DAVID PEREZ MEDINA
4,2,RSP,ADAZA ELIZABETH RIVERA ALONZO,ANGELICA DEL CARMEN NOTARIO HERNANDEZ
4,2,FXM,ENRIQUE PASTOR CRUZ CARRANZA,GLADYS ROMERO EZAETA
4,2,PAN-PRI-PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PAN-PRI,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PAN-PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PRI-PRD,SALVADOR FARIAS GONZALEZ,JOSE DEL CARMEN URUETA MOHA
4,2,PAN,,
4,2,PRI,,
4,2,PRD,,
4,2,PVEM,,
4,2,PT,,
4,2,MC,,
4,2,MORENA,,
4,2,PES,,
4,2,RSP,,
4,2,FXM,,
5,1,PAN,GUILLERMO ARTURO SANCHEZ GARCIA,JORGE ANTONIO MALTOS VILLARREAL
5,1,PRI,MARCOS VILLAREAL SUDAY,RAUL ALEJANDRO VELA ERHARD
5,1,PRD,CARMEN VELA IBARRA,KARLA PATRICIA VELA SANCHEZ
5,1,PVEM,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PT,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,MC,VANESSA ALEMAN IBARRA,GABRIELA LOPEZ DE LA CRUZ
5,1,MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PES,MARCO ANTONIO MARTINEZ LARA,PABLO CARDENAS VAZQUEZ
5,1,RSP,BLANCA LUCIA ESTRADA MENDOZA,HEIDY ESCOBEDO VELAZQUEZ
5,1,FXM,DAMARIS ESTHER TAMEZ DOMINGUEZ,PAULETT MARCELA MORENO MALDONADO
5,1,PVEM-PT-MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PVEM-PT,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PVEM-MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PT-MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PAN,GUILLERMO ARTURO SANCHEZ GARCIA,JORGE ANTONIO MALTOS VILLARREAL
5,1,PRI,MARCOS VILLAREAL SUDAY,RAUL ALEJANDRO VELA ERHARD
5,1,PRD,CARMEN VELA IBARRA,KARLA PATRICIA VELA SANCHEZ
5,1,PVEM,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PT,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,MC,VANESSA ALEMAN IBARRA,GABRIELA LOPEZ DE LA CRUZ
5,1,MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PES,MARCO ANTONIO MARTINEZ LARA,PABLO CARDENAS VAZQUEZ
5,1,RSP,BLANCA LUCIA ESTRADA MENDOZA,HEIDY ESCOBEDO VELAZQUEZ
5,1,FXM,DAMARIS ESTHER TAMEZ DOMINGUEZ,PAULETT MARCELA MORENO MALDONADO
5,1,PVEM-PT-MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PVEM-PT,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PVEM-MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PT-MORENA,BRIGIDO RAMIRO MORENO HERNANDEZ,EVARISTO LENIN PEREZ TALAMAS
5,1,PAN,,
5,1,PRI,,
5,1,PRD,,
5,1,PVEM,,
5,1,PT,,
5,1,MC,,
5,1,MORENA,,
5,1,PES,,
5,1,RSP,,
5,1,FXM,,
5,2,PAN,MARCELA CASTELLANOS RENTERIA,DELIA MARINA RUIZ PEREZ
5,2,PRI,GLADYS AYALA FLORES,BRENDA CECILIA GUERECA HERNANDEZ
5,2,PRD,ROSA MARIA ROCHA DOMINGUEZ,CECILIA TERCERO ADAME
5,2,PVEM,FRANCISCO JAVIER BORREGO ADAME,JORGE ARTURO VALDES FLORES
5,2,PT,FRANCISCO JAVIER BORREGO ADAME,JORGE ARTURO VALDES FLORES
5,2,MC,ROSA MARIA GUADALUPE RANGEL PADILLA,JAZMIN ADANARY TOVAR RUIZ
5,2,MORENA,FRANCISCO JAVIER BORREGO ADAME,JORGE ARTURO VALDES FLORES
5,2,PES,MIGUEL ANGEL SERRATO FERNANDEZ,JUAN JOSE DE LA CRUZ CABRERA
5,2,RSP,VIVIANA ISELA ANTUNA RODRIGUEZ,ZAIDA YANETH HERRERA ESPARZA
5,2,FXM,GRECIA ARACELY HERNANDEZ REVELES,MA DE LOURDES SANCHEZ GALLEGOS
5,2,PVEM-PT-MORENA,FRANCISCO JAVIER BORREGO ADAME,JORGE ARTURO VALDES FLORES
